image_path,emotion,emotion_id,split
train/angry/angry_03518.jpg,angry,0,train
train/angry/angry_aug00391.jpg,angry,0,train
train/angry/angry_00617.jpg,angry,0,train
train/angry/angry_aug01043.jpg,angry,0,train
train/angry/angry_01604.jpg,angry,0,train
train/angry/angry_aug01134.jpg,angry,0,train
train/angry/angry_00289.jpg,angry,0,train
train/angry/angry_01982.jpg,angry,0,train
train/angry/angry_aug01015.jpg,angry,0,train
train/angry/angry_aug00675.jpg,angry,0,train
train/angry/angry_04143.jpg,angry,0,train
train/angry/angry_01481.jpg,angry,0,train
train/angry/angry_04000.jpg,angry,0,train
train/angry/angry_02901.jpg,angry,0,train
train/angry/angry_00637.jpg,angry,0,train
train/angry/angry_03894.jpg,angry,0,train
train/angry/angry_02606.jpg,angry,0,train
train/angry/angry_01793.jpg,angry,0,train
train/angry/angry_00235.jpg,angry,0,train
train/angry/angry_02702.jpg,angry,0,train
train/angry/angry_03219.jpg,angry,0,train
train/angry/angry_01002.jpg,angry,0,train
train/angry/angry_03162.jpg,angry,0,train
train/angry/angry_03506.jpg,angry,0,train
train/angry/angry_aug01232.jpg,angry,0,train
train/angry/angry_00487.jpg,angry,0,train
train/angry/angry_00277.jpg,angry,0,train
train/angry/angry_aug00560.jpg,angry,0,train
train/angry/angry_02010.jpg,angry,0,train
train/angry/angry_04488.jpg,angry,0,train
train/angry/angry_02558.jpg,angry,0,train
train/angry/angry_aug01236.jpg,angry,0,train
train/angry/angry_02603.jpg,angry,0,train
train/angry/angry_aug01061.jpg,angry,0,train
train/angry/angry_03191.jpg,angry,0,train
train/angry/angry_aug00700.jpg,angry,0,train
train/angry/angry_00435.jpg,angry,0,train
train/angry/angry_02301.jpg,angry,0,train
train/angry/angry_01072.jpg,angry,0,train
train/angry/angry_01573.jpg,angry,0,train
train/angry/angry_00009.jpg,angry,0,train
train/angry/angry_00985.jpg,angry,0,train
train/angry/angry_02782.jpg,angry,0,train
train/angry/angry_00150.jpg,angry,0,train
train/angry/angry_aug00142.jpg,angry,0,train
train/angry/angry_aug00979.jpg,angry,0,train
train/angry/angry_01673.jpg,angry,0,train
train/angry/angry_00573.jpg,angry,0,train
train/angry/angry_01827.jpg,angry,0,train
train/angry/angry_01355.jpg,angry,0,train
train/angry/angry_00058.jpg,angry,0,train
train/angry/angry_00413.jpg,angry,0,train
train/angry/angry_03953.jpg,angry,0,train
train/angry/angry_02144.jpg,angry,0,train
train/angry/angry_04104.jpg,angry,0,train
train/angry/angry_aug00092.jpg,angry,0,train
train/angry/angry_04333.jpg,angry,0,train
train/angry/angry_aug00439.jpg,angry,0,train
train/angry/angry_03691.jpg,angry,0,train
train/angry/angry_02025.jpg,angry,0,train
train/angry/angry_aug00949.jpg,angry,0,train
train/angry/angry_03516.jpg,angry,0,train
train/angry/angry_00542.jpg,angry,0,train
train/angry/angry_00132.jpg,angry,0,train
train/angry/angry_01400.jpg,angry,0,train
train/angry/angry_01524.jpg,angry,0,train
train/angry/angry_00834.jpg,angry,0,train
train/angry/angry_04410.jpg,angry,0,train
train/angry/angry_00603.jpg,angry,0,train
train/angry/angry_03442.jpg,angry,0,train
train/angry/angry_00539.jpg,angry,0,train
train/angry/angry_02019.jpg,angry,0,train
train/angry/angry_aug01210.jpg,angry,0,train
train/angry/angry_aug00296.jpg,angry,0,train
train/angry/angry_00159.jpg,angry,0,train
train/angry/angry_01749.jpg,angry,0,train
train/angry/angry_02207.jpg,angry,0,train
train/angry/angry_aug00922.jpg,angry,0,train
train/angry/angry_02223.jpg,angry,0,train
train/angry/angry_00552.jpg,angry,0,train
train/angry/angry_01305.jpg,angry,0,train
train/angry/angry_00374.jpg,angry,0,train
train/angry/angry_aug00209.jpg,angry,0,train
train/angry/angry_03970.jpg,angry,0,train
train/angry/angry_02584.jpg,angry,0,train
train/angry/angry_02961.jpg,angry,0,train
train/angry/angry_03621.jpg,angry,0,train
train/angry/angry_02117.jpg,angry,0,train
train/angry/angry_03206.jpg,angry,0,train
train/angry/angry_aug00137.jpg,angry,0,train
train/angry/angry_03262.jpg,angry,0,train
train/angry/angry_03422.jpg,angry,0,train
train/angry/angry_02806.jpg,angry,0,train
train/angry/angry_02559.jpg,angry,0,train
train/angry/angry_01100.jpg,angry,0,train
train/angry/angry_00434.jpg,angry,0,train
train/angry/angry_aug00070.jpg,angry,0,train
train/angry/angry_03898.jpg,angry,0,train
train/angry/angry_aug00731.jpg,angry,0,train
train/angry/angry_04107.jpg,angry,0,train
train/angry/angry_03300.jpg,angry,0,train
train/angry/angry_aug00880.jpg,angry,0,train
train/angry/angry_aug00838.jpg,angry,0,train
train/angry/angry_04281.jpg,angry,0,train
train/angry/angry_00103.jpg,angry,0,train
train/angry/angry_aug00261.jpg,angry,0,train
train/angry/angry_00222.jpg,angry,0,train
train/angry/angry_02313.jpg,angry,0,train
train/angry/angry_03680.jpg,angry,0,train
train/angry/angry_00101.jpg,angry,0,train
train/angry/angry_03896.jpg,angry,0,train
train/angry/angry_01535.jpg,angry,0,train
train/angry/angry_02176.jpg,angry,0,train
train/angry/angry_aug00111.jpg,angry,0,train
train/angry/angry_aug00765.jpg,angry,0,train
train/angry/angry_03402.jpg,angry,0,train
train/angry/angry_01789.jpg,angry,0,train
train/angry/angry_00175.jpg,angry,0,train
train/angry/angry_03062.jpg,angry,0,train
train/angry/angry_00792.jpg,angry,0,train
train/angry/angry_03061.jpg,angry,0,train
train/angry/angry_aug00461.jpg,angry,0,train
train/angry/angry_aug01091.jpg,angry,0,train
train/angry/angry_00630.jpg,angry,0,train
train/angry/angry_aug00397.jpg,angry,0,train
train/angry/angry_01087.jpg,angry,0,train
train/angry/angry_03805.jpg,angry,0,train
train/angry/angry_02716.jpg,angry,0,train
train/angry/angry_04075.jpg,angry,0,train
train/angry/angry_01240.jpg,angry,0,train
train/angry/angry_02610.jpg,angry,0,train
train/angry/angry_00160.jpg,angry,0,train
train/angry/angry_aug00826.jpg,angry,0,train
train/angry/angry_aug00681.jpg,angry,0,train
train/angry/angry_03920.jpg,angry,0,train
train/angry/angry_02084.jpg,angry,0,train
train/angry/angry_00591.jpg,angry,0,train
train/angry/angry_01904.jpg,angry,0,train
train/angry/angry_01004.jpg,angry,0,train
train/angry/angry_00255.jpg,angry,0,train
train/angry/angry_03889.jpg,angry,0,train
train/angry/angry_aug00952.jpg,angry,0,train
train/angry/angry_aug00136.jpg,angry,0,train
train/angry/angry_01756.jpg,angry,0,train
train/angry/angry_04164.jpg,angry,0,train
train/angry/angry_02218.jpg,angry,0,train
train/angry/angry_00158.jpg,angry,0,train
train/angry/angry_02331.jpg,angry,0,train
train/angry/angry_02459.jpg,angry,0,train
train/angry/angry_00899.jpg,angry,0,train
train/angry/angry_04004.jpg,angry,0,train
train/angry/angry_01658.jpg,angry,0,train
train/angry/angry_03857.jpg,angry,0,train
train/angry/angry_00654.jpg,angry,0,train
train/angry/angry_03946.jpg,angry,0,train
train/angry/angry_03403.jpg,angry,0,train
train/angry/angry_03961.jpg,angry,0,train
train/angry/angry_02326.jpg,angry,0,train
train/angry/angry_02237.jpg,angry,0,train
train/angry/angry_00136.jpg,angry,0,train
train/angry/angry_03411.jpg,angry,0,train
train/angry/angry_04324.jpg,angry,0,train
train/angry/angry_aug01108.jpg,angry,0,train
train/angry/angry_aug00426.jpg,angry,0,train
train/angry/angry_00958.jpg,angry,0,train
train/angry/angry_04627.jpg,angry,0,train
train/angry/angry_03273.jpg,angry,0,train
train/angry/angry_01163.jpg,angry,0,train
train/angry/angry_aug00536.jpg,angry,0,train
train/angry/angry_aug00549.jpg,angry,0,train
train/angry/angry_aug01170.jpg,angry,0,train
train/angry/angry_aug00899.jpg,angry,0,train
train/angry/angry_03218.jpg,angry,0,train
train/angry/angry_aug00746.jpg,angry,0,train
train/angry/angry_03373.jpg,angry,0,train
train/angry/angry_03025.jpg,angry,0,train
train/angry/angry_01144.jpg,angry,0,train
train/angry/angry_01653.jpg,angry,0,train
train/angry/angry_03542.jpg,angry,0,train
train/angry/angry_aug00520.jpg,angry,0,train
train/angry/angry_02226.jpg,angry,0,train
train/angry/angry_00621.jpg,angry,0,train
train/angry/angry_00719.jpg,angry,0,train
train/angry/angry_03176.jpg,angry,0,train
train/angry/angry_01409.jpg,angry,0,train
train/angry/angry_aug00339.jpg,angry,0,train
train/angry/angry_00543.jpg,angry,0,train
train/angry/angry_aug00773.jpg,angry,0,train
train/angry/angry_03112.jpg,angry,0,train
train/angry/angry_01058.jpg,angry,0,train
train/angry/angry_03223.jpg,angry,0,train
train/angry/angry_01742.jpg,angry,0,train
train/angry/angry_03893.jpg,angry,0,train
train/angry/angry_aug00135.jpg,angry,0,train
train/angry/angry_aug00362.jpg,angry,0,train
train/angry/angry_04190.jpg,angry,0,train
train/angry/angry_02776.jpg,angry,0,train
train/angry/angry_aug00062.jpg,angry,0,train
train/angry/angry_03312.jpg,angry,0,train
train/angry/angry_02804.jpg,angry,0,train
train/angry/angry_03189.jpg,angry,0,train
train/angry/angry_01995.jpg,angry,0,train
train/angry/angry_04109.jpg,angry,0,train
train/angry/angry_03721.jpg,angry,0,train
train/angry/angry_01958.jpg,angry,0,train
train/angry/angry_aug00492.jpg,angry,0,train
train/angry/angry_03343.jpg,angry,0,train
train/angry/angry_aug00529.jpg,angry,0,train
train/angry/angry_03570.jpg,angry,0,train
train/angry/angry_03768.jpg,angry,0,train
train/angry/angry_03547.jpg,angry,0,train
train/angry/angry_01544.jpg,angry,0,train
train/angry/angry_03916.jpg,angry,0,train
train/angry/angry_02624.jpg,angry,0,train
train/angry/angry_03032.jpg,angry,0,train
train/angry/angry_04415.jpg,angry,0,train
train/angry/angry_03772.jpg,angry,0,train
train/angry/angry_03862.jpg,angry,0,train
train/angry/angry_04551.jpg,angry,0,train
train/angry/angry_aug00432.jpg,angry,0,train
train/angry/angry_00129.jpg,angry,0,train
train/angry/angry_aug00639.jpg,angry,0,train
train/angry/angry_01363.jpg,angry,0,train
train/angry/angry_aug00725.jpg,angry,0,train
train/angry/angry_01606.jpg,angry,0,train
train/angry/angry_02270.jpg,angry,0,train
train/angry/angry_00669.jpg,angry,0,train
train/angry/angry_02868.jpg,angry,0,train
train/angry/angry_02680.jpg,angry,0,train
train/angry/angry_02367.jpg,angry,0,train
train/angry/angry_aug00257.jpg,angry,0,train
train/angry/angry_aug01168.jpg,angry,0,train
train/angry/angry_01801.jpg,angry,0,train
train/angry/angry_04509.jpg,angry,0,train
train/angry/angry_02883.jpg,angry,0,train
train/angry/angry_01692.jpg,angry,0,train
train/angry/angry_02981.jpg,angry,0,train
train/angry/angry_03800.jpg,angry,0,train
train/angry/angry_03083.jpg,angry,0,train
train/angry/angry_aug00282.jpg,angry,0,train
train/angry/angry_aug00180.jpg,angry,0,train
train/angry/angry_aug00848.jpg,angry,0,train
train/angry/angry_aug00307.jpg,angry,0,train
train/angry/angry_00361.jpg,angry,0,train
train/angry/angry_04265.jpg,angry,0,train
train/angry/angry_02710.jpg,angry,0,train
train/angry/angry_01358.jpg,angry,0,train
train/angry/angry_04102.jpg,angry,0,train
train/angry/angry_02031.jpg,angry,0,train
train/angry/angry_01475.jpg,angry,0,train
train/angry/angry_03620.jpg,angry,0,train
train/angry/angry_aug01071.jpg,angry,0,train
train/angry/angry_aug00025.jpg,angry,0,train
train/angry/angry_03274.jpg,angry,0,train
train/angry/angry_00541.jpg,angry,0,train
train/angry/angry_02918.jpg,angry,0,train
train/angry/angry_02114.jpg,angry,0,train
train/angry/angry_02016.jpg,angry,0,train
train/angry/angry_aug00584.jpg,angry,0,train
train/angry/angry_00457.jpg,angry,0,train
train/angry/angry_00319.jpg,angry,0,train
train/angry/angry_03143.jpg,angry,0,train
train/angry/angry_00725.jpg,angry,0,train
train/angry/angry_02217.jpg,angry,0,train
train/angry/angry_03886.jpg,angry,0,train
train/angry/angry_03778.jpg,angry,0,train
train/angry/angry_aug00210.jpg,angry,0,train
train/angry/angry_03222.jpg,angry,0,train
train/angry/angry_00455.jpg,angry,0,train
train/angry/angry_02615.jpg,angry,0,train
train/angry/angry_aug00405.jpg,angry,0,train
train/angry/angry_03872.jpg,angry,0,train
train/angry/angry_aug00176.jpg,angry,0,train
train/angry/angry_03587.jpg,angry,0,train
train/angry/angry_02944.jpg,angry,0,train
train/angry/angry_aug00987.jpg,angry,0,train
train/angry/angry_03177.jpg,angry,0,train
train/angry/angry_01205.jpg,angry,0,train
train/angry/angry_aug00088.jpg,angry,0,train
train/angry/angry_03718.jpg,angry,0,train
train/angry/angry_02263.jpg,angry,0,train
train/angry/angry_aug00964.jpg,angry,0,train
train/angry/angry_03308.jpg,angry,0,train
train/angry/angry_02147.jpg,angry,0,train
train/angry/angry_00606.jpg,angry,0,train
train/angry/angry_04434.jpg,angry,0,train
train/angry/angry_03989.jpg,angry,0,train
train/angry/angry_00328.jpg,angry,0,train
train/angry/angry_03869.jpg,angry,0,train
train/angry/angry_00419.jpg,angry,0,train
train/angry/angry_02486.jpg,angry,0,train
train/angry/angry_aug00068.jpg,angry,0,train
train/angry/angry_03679.jpg,angry,0,train
train/angry/angry_aug00046.jpg,angry,0,train
train/angry/angry_aug00417.jpg,angry,0,train
train/angry/angry_00202.jpg,angry,0,train
train/angry/angry_01404.jpg,angry,0,train
train/angry/angry_04545.jpg,angry,0,train
train/angry/angry_03582.jpg,angry,0,train
train/angry/angry_03537.jpg,angry,0,train
train/angry/angry_02719.jpg,angry,0,train
train/angry/angry_03840.jpg,angry,0,train
train/angry/angry_01088.jpg,angry,0,train
train/angry/angry_03724.jpg,angry,0,train
train/angry/angry_01225.jpg,angry,0,train
train/angry/angry_00381.jpg,angry,0,train
train/angry/angry_01048.jpg,angry,0,train
train/angry/angry_04603.jpg,angry,0,train
train/angry/angry_02706.jpg,angry,0,train
train/angry/angry_00311.jpg,angry,0,train
train/angry/angry_01795.jpg,angry,0,train
train/angry/angry_01693.jpg,angry,0,train
train/angry/angry_aug00917.jpg,angry,0,train
train/angry/angry_03776.jpg,angry,0,train
train/angry/angry_00738.jpg,angry,0,train
train/angry/angry_02494.jpg,angry,0,train
train/angry/angry_aug00572.jpg,angry,0,train
train/angry/angry_00761.jpg,angry,0,train
train/angry/angry_aug00786.jpg,angry,0,train
train/angry/angry_02692.jpg,angry,0,train
train/angry/angry_aug00507.jpg,angry,0,train
train/angry/angry_03948.jpg,angry,0,train
train/angry/angry_04320.jpg,angry,0,train
train/angry/angry_aug00737.jpg,angry,0,train
train/angry/angry_03617.jpg,angry,0,train
train/angry/angry_03496.jpg,angry,0,train
train/angry/angry_00184.jpg,angry,0,train
train/angry/angry_aug01081.jpg,angry,0,train
train/angry/angry_01477.jpg,angry,0,train
train/angry/angry_02079.jpg,angry,0,train
train/angry/angry_03514.jpg,angry,0,train
train/angry/angry_03105.jpg,angry,0,train
train/angry/angry_01051.jpg,angry,0,train
train/angry/angry_aug00859.jpg,angry,0,train
train/angry/angry_00704.jpg,angry,0,train
train/angry/angry_01949.jpg,angry,0,train
train/angry/angry_02917.jpg,angry,0,train
train/angry/angry_01950.jpg,angry,0,train
train/angry/angry_03709.jpg,angry,0,train
train/angry/angry_04027.jpg,angry,0,train
train/angry/angry_03232.jpg,angry,0,train
train/angry/angry_00417.jpg,angry,0,train
train/angry/angry_02759.jpg,angry,0,train
train/angry/angry_04420.jpg,angry,0,train
train/angry/angry_02345.jpg,angry,0,train
train/angry/angry_03666.jpg,angry,0,train
train/angry/angry_01589.jpg,angry,0,train
train/angry/angry_01432.jpg,angry,0,train
train/angry/angry_03633.jpg,angry,0,train
train/angry/angry_03184.jpg,angry,0,train
train/angry/angry_04206.jpg,angry,0,train
train/angry/angry_aug00313.jpg,angry,0,train
train/angry/angry_03643.jpg,angry,0,train
train/angry/angry_aug00850.jpg,angry,0,train
train/angry/angry_03553.jpg,angry,0,train
train/angry/angry_03745.jpg,angry,0,train
train/angry/angry_01927.jpg,angry,0,train
train/angry/angry_02096.jpg,angry,0,train
train/angry/angry_aug00685.jpg,angry,0,train
train/angry/angry_aug00075.jpg,angry,0,train
train/angry/angry_04549.jpg,angry,0,train
train/angry/angry_04389.jpg,angry,0,train
train/angry/angry_aug00839.jpg,angry,0,train
train/angry/angry_00053.jpg,angry,0,train
train/angry/angry_02184.jpg,angry,0,train
train/angry/angry_00915.jpg,angry,0,train
train/angry/angry_aug00320.jpg,angry,0,train
train/angry/angry_aug01221.jpg,angry,0,train
train/angry/angry_aug00605.jpg,angry,0,train
train/angry/angry_04350.jpg,angry,0,train
train/angry/angry_02882.jpg,angry,0,train
train/angry/angry_aug00466.jpg,angry,0,train
train/angry/angry_aug01038.jpg,angry,0,train
train/angry/angry_02912.jpg,angry,0,train
train/angry/angry_aug00139.jpg,angry,0,train
train/angry/angry_aug01070.jpg,angry,0,train
train/angry/angry_03449.jpg,angry,0,train
train/angry/angry_aug01008.jpg,angry,0,train
train/angry/angry_aug00451.jpg,angry,0,train
train/angry/angry_02950.jpg,angry,0,train
train/angry/angry_03047.jpg,angry,0,train
train/angry/angry_04442.jpg,angry,0,train
train/angry/angry_01684.jpg,angry,0,train
train/angry/angry_02097.jpg,angry,0,train
train/angry/angry_01858.jpg,angry,0,train
train/angry/angry_01765.jpg,angry,0,train
train/angry/angry_00820.jpg,angry,0,train
train/angry/angry_01716.jpg,angry,0,train
train/angry/angry_01794.jpg,angry,0,train
train/angry/angry_02988.jpg,angry,0,train
train/angry/angry_02075.jpg,angry,0,train
train/angry/angry_04059.jpg,angry,0,train
train/angry/angry_01916.jpg,angry,0,train
train/angry/angry_aug00447.jpg,angry,0,train
train/angry/angry_aug00752.jpg,angry,0,train
train/angry/angry_00204.jpg,angry,0,train
train/angry/angry_aug00387.jpg,angry,0,train
train/angry/angry_00400.jpg,angry,0,train
train/angry/angry_03665.jpg,angry,0,train
train/angry/angry_00483.jpg,angry,0,train
train/angry/angry_aug00967.jpg,angry,0,train
train/angry/angry_04398.jpg,angry,0,train
train/angry/angry_01176.jpg,angry,0,train
train/angry/angry_01281.jpg,angry,0,train
train/angry/angry_04518.jpg,angry,0,train
train/angry/angry_02442.jpg,angry,0,train
train/angry/angry_aug00873.jpg,angry,0,train
train/angry/angry_02737.jpg,angry,0,train
train/angry/angry_01412.jpg,angry,0,train
train/angry/angry_00519.jpg,angry,0,train
train/angry/angry_01180.jpg,angry,0,train
train/angry/angry_00814.jpg,angry,0,train
train/angry/angry_04056.jpg,angry,0,train
train/angry/angry_02008.jpg,angry,0,train
train/angry/angry_aug00502.jpg,angry,0,train
train/angry/angry_01147.jpg,angry,0,train
train/angry/angry_03637.jpg,angry,0,train
train/angry/angry_02753.jpg,angry,0,train
train/angry/angry_01496.jpg,angry,0,train
train/angry/angry_02762.jpg,angry,0,train
train/angry/angry_04126.jpg,angry,0,train
train/angry/angry_00286.jpg,angry,0,train
train/angry/angry_aug00540.jpg,angry,0,train
train/angry/angry_03088.jpg,angry,0,train
train/angry/angry_03661.jpg,angry,0,train
train/angry/angry_00532.jpg,angry,0,train
train/angry/angry_02542.jpg,angry,0,train
train/angry/angry_aug00997.jpg,angry,0,train
train/angry/angry_aug00982.jpg,angry,0,train
train/angry/angry_03977.jpg,angry,0,train
train/angry/angry_03997.jpg,angry,0,train
train/angry/angry_02543.jpg,angry,0,train
train/angry/angry_aug01149.jpg,angry,0,train
train/angry/angry_02318.jpg,angry,0,train
train/angry/angry_00917.jpg,angry,0,train
train/angry/angry_01472.jpg,angry,0,train
train/angry/angry_aug00660.jpg,angry,0,train
train/angry/angry_02769.jpg,angry,0,train
train/angry/angry_02933.jpg,angry,0,train
train/angry/angry_02671.jpg,angry,0,train
train/angry/angry_01923.jpg,angry,0,train
train/angry/angry_00169.jpg,angry,0,train
train/angry/angry_00252.jpg,angry,0,train
train/angry/angry_02416.jpg,angry,0,train
train/angry/angry_aug00762.jpg,angry,0,train
train/angry/angry_00971.jpg,angry,0,train
train/angry/angry_03211.jpg,angry,0,train
train/angry/angry_00183.jpg,angry,0,train
train/angry/angry_00816.jpg,angry,0,train
train/angry/angry_01612.jpg,angry,0,train
train/angry/angry_00314.jpg,angry,0,train
train/angry/angry_03627.jpg,angry,0,train
train/angry/angry_02661.jpg,angry,0,train
train/angry/angry_00037.jpg,angry,0,train
train/angry/angry_02402.jpg,angry,0,train
train/angry/angry_00865.jpg,angry,0,train
train/angry/angry_02697.jpg,angry,0,train
train/angry/angry_02816.jpg,angry,0,train
train/angry/angry_aug00324.jpg,angry,0,train
train/angry/angry_00297.jpg,angry,0,train
train/angry/angry_04521.jpg,angry,0,train
train/angry/angry_03701.jpg,angry,0,train
train/angry/angry_01034.jpg,angry,0,train
train/angry/angry_02295.jpg,angry,0,train
train/angry/angry_aug00641.jpg,angry,0,train
train/angry/angry_03783.jpg,angry,0,train
train/angry/angry_01440.jpg,angry,0,train
train/angry/angry_01014.jpg,angry,0,train
train/angry/angry_aug00722.jpg,angry,0,train
train/angry/angry_01198.jpg,angry,0,train
train/angry/angry_03478.jpg,angry,0,train
train/angry/angry_02480.jpg,angry,0,train
train/angry/angry_02637.jpg,angry,0,train
train/angry/angry_aug00670.jpg,angry,0,train
train/angry/angry_03780.jpg,angry,0,train
train/angry/angry_aug00682.jpg,angry,0,train
train/angry/angry_02361.jpg,angry,0,train
train/angry/angry_02943.jpg,angry,0,train
train/angry/angry_01928.jpg,angry,0,train
train/angry/angry_01639.jpg,angry,0,train
train/angry/angry_02458.jpg,angry,0,train
train/angry/angry_00553.jpg,angry,0,train
train/angry/angry_03700.jpg,angry,0,train
train/angry/angry_04431.jpg,angry,0,train
train/angry/angry_00360.jpg,angry,0,train
train/angry/angry_03164.jpg,angry,0,train
train/angry/angry_03037.jpg,angry,0,train
train/angry/angry_aug00791.jpg,angry,0,train
train/angry/angry_02006.jpg,angry,0,train
train/angry/angry_02751.jpg,angry,0,train
train/angry/angry_01824.jpg,angry,0,train
train/angry/angry_00857.jpg,angry,0,train
train/angry/angry_03927.jpg,angry,0,train
train/angry/angry_02221.jpg,angry,0,train
train/angry/angry_aug00827.jpg,angry,0,train
train/angry/angry_04280.jpg,angry,0,train
train/angry/angry_01139.jpg,angry,0,train
train/angry/angry_02648.jpg,angry,0,train
train/angry/angry_aug00413.jpg,angry,0,train
train/angry/angry_aug00583.jpg,angry,0,train
train/angry/angry_00682.jpg,angry,0,train
train/angry/angry_aug00935.jpg,angry,0,train
train/angry/angry_02954.jpg,angry,0,train
train/angry/angry_04365.jpg,angry,0,train
train/angry/angry_02555.jpg,angry,0,train
train/angry/angry_aug01145.jpg,angry,0,train
train/angry/angry_04030.jpg,angry,0,train
train/angry/angry_01478.jpg,angry,0,train
train/angry/angry_04021.jpg,angry,0,train
train/angry/angry_02069.jpg,angry,0,train
train/angry/angry_aug00867.jpg,angry,0,train
train/angry/angry_01831.jpg,angry,0,train
train/angry/angry_01609.jpg,angry,0,train
train/angry/angry_03937.jpg,angry,0,train
train/angry/angry_03831.jpg,angry,0,train
train/angry/angry_03740.jpg,angry,0,train
train/angry/angry_00671.jpg,angry,0,train
train/angry/angry_04423.jpg,angry,0,train
train/angry/angry_aug01189.jpg,angry,0,train
train/angry/angry_03940.jpg,angry,0,train
train/angry/angry_01898.jpg,angry,0,train
train/angry/angry_03696.jpg,angry,0,train
train/angry/angry_02092.jpg,angry,0,train
train/angry/angry_02239.jpg,angry,0,train
train/angry/angry_00191.jpg,angry,0,train
train/angry/angry_03001.jpg,angry,0,train
train/angry/angry_01506.jpg,angry,0,train
train/angry/angry_03879.jpg,angry,0,train
train/angry/angry_00735.jpg,angry,0,train
train/angry/angry_00858.jpg,angry,0,train
train/angry/angry_01289.jpg,angry,0,train
train/angry/angry_aug00013.jpg,angry,0,train
train/angry/angry_00720.jpg,angry,0,train
train/angry/angry_aug00374.jpg,angry,0,train
train/angry/angry_01203.jpg,angry,0,train
train/angry/angry_aug00914.jpg,angry,0,train
train/angry/angry_aug00028.jpg,angry,0,train
train/angry/angry_aug00151.jpg,angry,0,train
train/angry/angry_00918.jpg,angry,0,train
train/angry/angry_01076.jpg,angry,0,train
train/angry/angry_03533.jpg,angry,0,train
train/angry/angry_01422.jpg,angry,0,train
train/angry/angry_02059.jpg,angry,0,train
train/angry/angry_03090.jpg,angry,0,train
train/angry/angry_01656.jpg,angry,0,train
train/angry/angry_01723.jpg,angry,0,train
train/angry/angry_03021.jpg,angry,0,train
train/angry/angry_01851.jpg,angry,0,train
train/angry/angry_04016.jpg,angry,0,train
train/angry/angry_01189.jpg,angry,0,train
train/angry/angry_02711.jpg,angry,0,train
train/angry/angry_01705.jpg,angry,0,train
train/angry/angry_03694.jpg,angry,0,train
train/angry/angry_02160.jpg,angry,0,train
train/angry/angry_02434.jpg,angry,0,train
train/angry/angry_03234.jpg,angry,0,train
train/angry/angry_01572.jpg,angry,0,train
train/angry/angry_aug00201.jpg,angry,0,train
train/angry/angry_04506.jpg,angry,0,train
train/angry/angry_02963.jpg,angry,0,train
train/angry/angry_02656.jpg,angry,0,train
train/angry/angry_00649.jpg,angry,0,train
train/angry/angry_aug01234.jpg,angry,0,train
train/angry/angry_aug00835.jpg,angry,0,train
train/angry/angry_01997.jpg,angry,0,train
train/angry/angry_02971.jpg,angry,0,train
train/angry/angry_04594.jpg,angry,0,train
train/angry/angry_aug01130.jpg,angry,0,train
